,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
2054,0,2,0,4,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,4,0
2055,0,2,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1
2056,0,5,0,3,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,3,4,0
2057,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,5,0
2058,0,5,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
2059,0,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
2060,0,2,2,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2061,1,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
2062,0,2,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1
2063,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2064,0,5,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1
2065,0,5,3,4,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0
2066,0,5,3,2,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,4,0
2067,1,2,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
2068,0,2,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1
2069,0,5,0,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2070,0,2,0,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2071,0,5,0,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2072,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0
2073,0,5,0,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
2074,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
2075,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
2076,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2077,0,2,3,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,5,0
2078,0,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
2079,0,5,3,2,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,5,0
2080,0,5,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
2081,0,2,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1
2082,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2083,0,2,0,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,4,0
2084,0,2,0,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2085,0,2,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
2086,0,2,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
2087,0,5,0,3,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,5,0
2088,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2089,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
2090,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,4,0
2091,0,5,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
2092,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
2093,0,5,2,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
2094,0,2,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1
2095,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,5,0
2096,0,2,0,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2097,0,5,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
2098,1,5,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1
2099,0,5,2,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1
2100,0,5,3,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0
2101,0,2,0,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0
2102,0,5,3,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2103,0,5,0,2,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,5,0
2104,0,2,0,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,5,0
2105,0,5,0,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,5,0
2106,0,2,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0
2107,0,5,3,2,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,5,0
2108,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
2109,0,2,0,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,4,0
2110,0,5,0,2,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,4,0
2111,0,5,3,2,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,3,4,0
2112,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,1
2113,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2114,0,5,3,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,4,0
2115,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,5,0
2116,0,5,3,2,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,5,0
2117,0,5,3,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2118,0,5,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2119,0,5,3,3,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,2,4,0
2120,0,5,0,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0
2121,0,2,3,2,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2122,0,2,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
2123,0,5,0,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,4,0
2124,0,2,3,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,4,0
2125,0,5,3,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0
2126,0,5,0,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,5,0
2127,0,5,3,3,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2128,1,5,0,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,1
2129,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
2130,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2131,0,5,0,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1
2132,0,5,3,4,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,4,0
2133,0,2,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2134,0,5,0,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,4,0
2135,0,5,3,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,5,0
2136,0,5,3,3,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,4,0
2137,0,5,0,2,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,4,0
2138,0,5,3,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2139,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,5,0
2140,0,5,0,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
2141,0,5,3,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0
2142,0,5,3,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0
2143,0,5,3,2,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2144,0,2,3,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2145,0,2,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2146,0,5,3,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2147,1,2,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
2148,0,2,0,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0
2149,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1
2150,0,5,0,2,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,5,0
2151,0,2,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
2152,0,5,3,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0
2153,0,2,0,2,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2154,0,5,0,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2155,0,5,0,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,4,0
2156,0,5,3,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2157,0,2,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,4,0
2158,0,2,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0
2159,0,5,0,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0
2160,0,5,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,5,0
2161,0,5,0,2,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,5,0
2162,0,2,0,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
2163,0,5,3,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,5,0
2164,0,2,0,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,5,0
2165,0,5,0,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2166,0,5,3,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,5,0
2167,0,5,0,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,5,0
2168,0,5,3,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2169,0,5,3,2,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
2170,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
2171,0,5,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2172,0,2,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2173,0,5,3,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2174,0,5,3,2,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2175,0,2,0,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,4,0
2176,0,2,0,4,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,5,0
2177,0,5,3,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0
2178,1,5,0,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
2179,0,5,3,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,5,0
2180,0,5,0,2,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,5,0
2181,0,5,3,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,3,4,0
2182,0,2,0,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,5,0
2183,0,5,3,2,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,4,0
2184,0,2,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,4,0
2185,0,2,3,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0
2186,0,2,0,3,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
2187,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2188,0,5,0,3,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,4,0
2189,0,5,0,3,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,4,0
2190,0,5,0,4,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0
2191,0,5,0,3,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,5,0
2192,0,5,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1
2193,0,5,3,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
2194,0,2,0,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,5,0
2195,0,5,3,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2196,0,2,0,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2197,0,5,0,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,5,0
2198,0,5,0,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2199,0,2,0,3,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,5,0
2200,0,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
2201,0,5,0,4,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,5,0
2202,0,2,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,4,0
2203,0,2,0,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
2204,0,5,3,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0
2205,0,5,0,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,4,0
2206,0,5,3,2,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,4,0
2207,0,5,0,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0
2208,0,2,3,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0
2209,0,5,3,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,4,0
2210,1,5,2,5,0,1,1,1,1,2,0,1,2,2,7,7,0,2,1,4,3,3,0
2211,0,5,3,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
2212,0,2,0,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2213,0,5,3,2,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
2214,0,2,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0
2215,0,5,3,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0
2216,0,5,0,3,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,5,0
2217,0,2,0,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,4,0
2218,0,5,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2219,0,5,3,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
2220,0,5,0,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2221,0,2,0,3,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,4,0
2222,0,5,3,2,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2223,0,5,3,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,4,0
2224,0,2,0,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,5,0
2225,0,5,0,2,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,4,0
2226,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2227,0,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
2228,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
2229,0,5,0,2,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0
2230,0,5,3,3,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0
2231,0,5,0,2,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,4,0
2232,0,5,0,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0
2233,0,2,3,2,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2234,0,2,3,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,4,0
2235,0,5,3,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0
2236,0,5,3,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,5,0
2237,0,2,0,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
2238,1,5,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
2239,0,5,0,2,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,5,0
2240,0,5,3,2,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,5,0
2241,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
2242,0,2,3,4,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,5,0
2243,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2244,0,5,3,2,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2245,0,5,0,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2246,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,4,0
2247,0,5,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
2248,0,5,0,4,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0
2249,0,2,0,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2250,0,5,3,3,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,5,0
2251,0,2,0,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0
2252,0,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
2253,0,2,0,3,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0
2254,0,5,3,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,4,0
2255,0,2,0,3,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,5,0
2256,0,2,3,4,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0
2257,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,3,4,0
2258,0,5,3,2,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,4,0
2259,0,5,3,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2260,0,2,2,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
2261,0,5,0,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2262,0,2,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2263,0,5,3,2,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0
2264,0,5,3,2,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,5,0
2265,0,5,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2266,0,2,2,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
2267,0,5,3,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
2268,0,5,3,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,5,0
2269,0,5,0,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
2270,0,2,0,3,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2271,0,2,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2272,0,2,0,3,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2273,0,5,3,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,2,5,0
2274,0,2,0,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2275,0,5,3,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,5,0
2276,0,5,0,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0
2277,0,5,0,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,5,0
2278,0,5,0,3,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2279,0,2,0,3,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,4,0
2280,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,5,0
2281,0,5,3,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,5,0
2282,0,5,0,2,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
2283,0,2,0,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2284,0,5,3,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
2285,1,5,2,5,0,1,1,1,1,5,0,1,2,2,7,7,0,2,1,4,2,4,0
2286,0,2,3,3,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,5,0
2287,0,2,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,5,0
2288,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
2289,0,5,3,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,5,0
2290,0,5,3,3,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,5,0
2291,0,5,3,2,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2292,0,5,3,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2293,0,5,3,2,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,4,0
2294,0,5,0,3,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,5,0
2295,0,2,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
2296,0,5,3,3,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,4,0
2297,0,5,0,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
2298,0,5,0,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,5,0
2299,0,5,3,3,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,4,0
2300,0,5,3,2,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,4,0
2301,0,5,3,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,4,0
2302,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2303,0,5,0,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0
2304,0,5,3,3,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
2305,0,5,3,3,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2306,0,2,3,3,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
2307,0,5,0,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,4,0
2308,0,5,3,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2309,0,5,0,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,4,0
2310,0,5,0,4,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0
2311,0,2,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2312,0,2,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,5,0
2313,0,5,3,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,4,0
2314,0,5,0,2,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,5,0
2315,0,2,3,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
2316,0,5,3,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,4,0
2317,0,2,3,4,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2318,0,5,3,3,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,5,0
2319,0,2,0,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2320,0,5,3,3,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0
2321,0,5,3,2,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,4,0
2322,0,5,3,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0
2323,0,5,0,3,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,2,5,0
2324,0,5,0,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0
2325,0,5,0,4,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,4,0
2326,0,2,0,4,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,5,0
2327,0,2,3,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,4,0
2328,0,5,0,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
2329,0,5,3,2,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0
2330,0,2,0,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
2331,0,5,3,4,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,4,0
2332,0,2,0,4,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2333,0,5,3,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0
2334,0,5,3,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,5,0
2335,0,5,0,3,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,4,0
